TREATY;NAIC_Client;Origine_Ptf;Devise;Subsidiary;Esb;esb_ll
04T006944; ;SGL PARIS;HNL;4;1;PARIS
04T006945; ;SGL PARIS;HNL;4;1;PARIS
04T006945; ;SGL PARIS;USD;4;1;PARIS
04T006948;0;SGL PARIS;MXN;4;1;PARIS
04T006949;0;SGL PARIS;MXN;4;1;PARIS
04T006961;0;SGL PARIS;MXN;4;1;PARIS
04T006969; ;SGL PARIS;USD;4;1;PARIS
04T007148; ;SGL PARIS;MXN;4;1;PARIS
04T007223;0;SGL PARIS;USD;4;1;PARIS
04T007241; ;SGL PARIS;USD;4;1;PARIS
04T007281; ;SGL PARIS;USD;4;1;PARIS
04T007286; ;SGL PARIS;PYG;4;1;PARIS
04T007664; ;SGL PARIS;EUR;4;1;PARIS
04T007681;0;SGL PARIS;USD;4;1;PARIS
04T007710; ;SGL PARIS;PYG;4;1;PARIS
04T007711; ;SGL PARIS;PYG;4;1;PARIS
04T007712; ;SGL PARIS;PYG;4;1;PARIS
04T007722; ;SGL PARIS;NIO;4;1;PARIS
04T007723; ;SGL PARIS;NIO;4;1;PARIS
04T007724; ;SGL PARIS;NIO;4;1;PARIS
04T007725; ;SGL PARIS;NIO;4;1;PARIS
04T007726;0;SGL PARIS;MXN;4;1;PARIS
04T007779; ;SGL PARIS;USD;4;1;PARIS
04T007813; ;SGL PARIS;USD;4;1;PARIS
04T007814; ;SGL PARIS;USD;4;1;PARIS
04T007824; ;SGL PARIS;USD;4;1;PARIS
04T007825; ;SGL PARIS;USD;4;1;PARIS
04T007831; ;SGL PARIS;USD;4;1;PARIS
04T007834;0;SGL PARIS;USD;4;1;PARIS
04T007837; ;SGL PARIS;CLF;4;1;PARIS
04T007849; ;SGL PARIS;CLF;4;1;PARIS
04T007850; ;SGL PARIS;CLF;4;1;PARIS
04Z085944;0;SGL PARIS;COP;4;1;PARIS
04ZR75950; ;Ex REVIOS;EUR;4;1;PARIS
TR0001590;0;SGL PARIS;MXN;4;1;PARIS
TR0001590;0;SGL PARIS;MXV;4;1;PARIS
TR0001590;0;SGL PARIS;USD;4;1;PARIS
TR0001636;0;SGL PARIS;PYG;4;1;PARIS
TR0002272;0;SGL PARIS;USD;4;1;PARIS
TR0002470;0;SGL PARIS;USD;4;1;PARIS
TR0005309; ;SGL PARIS;PEN;4;1;PARIS
TR0005309; ;SGL PARIS;USD;4;1;PARIS
TR0006075; ;SGL PARIS;EUR;4;1;PARIS
TR0006350; ;SGL PARIS;USD;4;1;PARIS
TR0006354; ;SGL PARIS;USD;4;1;PARIS
TR0006547;T9596;SGL PARIS;MXN;4;1;PARIS
TR0006552;T9596;SGL PARIS;MXN;4;1;PARIS
TR0009649; ;SGL PARIS;CLF;4;1;PARIS
TR0010154;0;SGL PARIS;USD;4;1;PARIS
TR0010250; ;SGL PARIS;EUR;4;1;PARIS
TR0010267;0;SGL PARIS;COP;4;1;PARIS
TR0010304;T80268;SGL PARIS;MXN;4;1;PARIS
TR0010305;T80268;SGL PARIS;MXN;4;1;PARIS
TR0010305;T80268;SGL PARIS;MXV;4;1;PARIS
TR0010305;T80268;SGL PARIS;USD;4;1;PARIS
TR0010361;T80268;SGL PARIS;MXN;4;1;PARIS
TR0010363;T80268;SGL PARIS;MXN;4;1;PARIS
TR0010378;0;SGL PARIS;COP;4;1;PARIS
TR0010399;0;SGL PARIS;USD;4;1;PARIS
TR0011380; ;SGL PARIS;PEN;4;1;PARIS
TR0011382; ;SGL PARIS;PEN;4;1;PARIS
TR0013862;T9594;SGL PARIS;CLF;4;1;PARIS
TR0013867;0;SGL PARIS;USD;4;1;PARIS
TR0015053; ;SGL PARIS;HNL;4;1;PARIS
TR0015053; ;SGL PARIS;USD;4;1;PARIS
04T001382;62235;SGL PARIS;USD;4;1;PARIS
04T001480; ;SGL PARIS;EUR;4;1;PARIS
04T001525; ;SGL PARIS;TND;4;1;PARIS
04T001759; ;SGL PARIS;EUR;4;1;PARIS
04T001772; ;SGL PARIS;EUR;4;1;PARIS
04T001790; ;SGL PARIS;TND;4;1;PARIS
04T001815; ;SGL PARIS;TND;4;1;PARIS
04T001952; ;SGL PARIS;EUR;4;1;PARIS
04T002032; ;SGL PARIS;EUR;4;1;PARIS
04T002167; ;SGL PARIS;XAF;4;1;PARIS
04T002233;0;SOREMA;USD;4;1;PARIS
04T002309; ;SGL PARIS;TND;4;1;PARIS
04T002382; ;SGL PARIS;EUR;4;1;PARIS
04T002383; ;SGL PARIS;EUR;4;1;PARIS
04T002384; ;SGL PARIS;EUR;4;1;PARIS
04T002385; ;SGL PARIS;EUR;4;1;PARIS
04T002386; ;SGL PARIS;EUR;4;1;PARIS
04T002400; ;SGL PARIS;EUR;4;1;PARIS
04T002469; ;SGL PARIS;TND;4;1;PARIS
04T002489; ;SGL PARIS;EUR;4;1;PARIS
04T002490; ;SGL PARIS;EUR;4;1;PARIS
04T002491; ;SGL PARIS;EUR;4;1;PARIS
04T002537; ;SGL PARIS;EUR;4;1;PARIS
04T002607; ;SGL PARIS;EUR;4;1;PARIS
04T002660; ;SGL PARIS;EUR;4;1;PARIS
04T002689; ;SGL PARIS;MAD;4;1;PARIS
04T002692; ;SGL PARIS;MAD;4;1;PARIS
04T002693; ;SGL PARIS;MAD;4;1;PARIS
04T002800;0;SGL PARIS;CAD;4;1;PARIS
04T002801;0;SGL PARIS;EUR;4;1;PARIS
04T002804;0;SGL PARIS;EUR;4;1;PARIS
04T002805;0;SGL PARIS;EUR;4;1;PARIS
04T002807;0;SGL PARIS;EUR;4;1;PARIS
04T002809;0;SGL PARIS;EUR;4;1;PARIS
04T002812;0;SGL PARIS;EUR;4;1;PARIS
04T002816;0;SGL PARIS;EUR;4;1;PARIS
04T002821;0;SGL PARIS;EUR;4;1;PARIS
04T002823;0;SGL PARIS;USD;4;1;PARIS
04T002937; ;SGL PARIS;EUR;4;1;PARIS
04T002946;0;SGL PARIS;EUR;4;1;PARIS
04T003795; ;SGL PARIS;EUR;4;1;PARIS
04T003838; ;SGL PARIS;TND;4;1;PARIS
04T003840; ;SGL PARIS;EUR;4;1;PARIS
04T004049; ;SGL PARIS;TND;4;1;PARIS
04T004050; ;SGL PARIS;TND;4;1;PARIS
04T004051; ;SGL PARIS;TND;4;1;PARIS
04T004071; ;SGL PARIS;EUR;4;1;PARIS
04T004234; ;SGL PARIS;MAD;4;1;PARIS
04T004235; ;SGL PARIS;MAD;4;1;PARIS
04T004242; ;SGL PARIS;EUR;4;1;PARIS
04T004375; ;SGL PARIS;EUR;4;1;PARIS
04T004455; ;SGL PARIS;EUR;4;1;PARIS
04T004457; ;SGL PARIS;EUR;4;1;PARIS
04T004458; ;SGL PARIS;EUR;4;1;PARIS
04T004465; ;SGL PARIS;EUR;4;1;PARIS
04T004494; ;SGL PARIS;MAD;4;1;PARIS
04T004683; ;SGL PARIS;TND;4;1;PARIS
04T004693; ;SGL PARIS;MAD;4;1;PARIS
04T004694; ;SGL PARIS;MAD;4;1;PARIS
04T004695; ;SGL PARIS;MAD;4;1;PARIS
04T004782; ;SGL PARIS;EUR;4;1;PARIS
04T004803; ;SGL PARIS;EUR;4;1;PARIS
04T004878; ;SGL PARIS;EUR;4;1;PARIS
04T004891; ;SGL PARIS;EUR;4;1;PARIS
04T004904; ;SGL PARIS;EUR;4;1;PARIS
04T004905; ;SGL PARIS;EUR;4;1;PARIS
04T004906; ;SGL PARIS;EUR;4;1;PARIS
04T004937; ;SGL PARIS;EUR;4;1;PARIS
04T004990; ;SGL PARIS;EUR;4;1;PARIS
04T004999; ;SGL PARIS;XAF;4;1;PARIS
04T005000; ;SGL PARIS;XAF;4;1;PARIS
04T005001; ;SGL PARIS;MGA;4;1;PARIS
04T005002; ;SGL PARIS;MGA;4;1;PARIS
04T005004; ;SGL PARIS;MGA;4;1;PARIS
04T005035; ;SGL PARIS;EUR;4;1;PARIS
04T005037; ;SGL PARIS;EUR;4;1;PARIS
04T005067; ;SGL PARIS;EUR;4;1;PARIS
04T005114; ;SGL PARIS;EUR;4;1;PARIS
04T005180; ;SGL PARIS;EUR;4;1;PARIS
04T005202; ;SGL PARIS;EUR;4;1;PARIS
04T005253; ;SGL PARIS;EUR;4;1;PARIS
04T005311; ;SGL PARIS;EUR;4;1;PARIS
04T005339; ;SGL PARIS;EUR;4;1;PARIS
04T005400; ;SGL PARIS;EUR;4;1;PARIS
04T005401; ;SGL PARIS;DZD;4;1;PARIS
04T005482; ;SGL PARIS;XAF;4;1;PARIS
04T005500; ;SGL PARIS;EUR;4;1;PARIS
04T005501; ;SGL PARIS;EUR;4;1;PARIS
04T005591; ;SGL PARIS;EUR;4;1;PARIS
04T005654; ;SGL PARIS;EUR;4;1;PARIS
04T005713; ;SGL PARIS;EUR;4;1;PARIS
04T005751; ;SGL PARIS;EUR;4;1;PARIS
04T005924; ;SGL PARIS;DZD;4;1;PARIS
04T006013; ;SGL PARIS;MAD;4;1;PARIS
04T006015; ;SGL PARIS;EUR;4;1;PARIS
04T006025; ;SGL PARIS;EUR;4;1;PARIS
04T006060; ;SGL PARIS;GBP;4;1;PARIS
04T006061; ;SGL PARIS;EUR;4;1;PARIS
04T006092; ;SGL PARIS;EUR;4;1;PARIS
04T006107; ;SGL PARIS;EUR;4;1;PARIS
04T006835;0;SGL PARIS;DOP;4;1;PARIS
04T006841; ;SGL PARIS;EUR;4;1;PARIS
04T006866; ;SGL PARIS;CLF;4;1;PARIS
04T006926; ;SGL PARIS;PYG;4;1;PARIS
04T006978; ;SGL PARIS;EUR;4;1;PARIS
04T006982; ;SGL PARIS;EUR;4;1;PARIS
04T007000; ;SGL PARIS;EUR;4;1;PARIS
04T007032; ;SGL PARIS;EUR;4;1;PARIS
04T007138; ;SGL PARIS;EUR;4;1;PARIS
04T007176; ;SGL PARIS;XAF;4;1;PARIS
04T007182; ;SGL PARIS;XAF;4;1;PARIS
04T007191; ;SGL PARIS;DZD;4;1;PARIS
04T007193; ;SGL PARIS;EUR;4;1;PARIS
04T007195; ;SGL PARIS;DZD;4;1;PARIS
04T007203; ;SGL PARIS;EUR;4;1;PARIS
04T007245; ;SGL PARIS;DZD;4;1;PARIS
04T007289;0;SGL PARIS;EUR;4;1;PARIS
04T007293;0;SGL PARIS;EUR;4;1;PARIS
04T007294;0;SGL PARIS;EUR;4;1;PARIS
04T007295;0;SGL PARIS;EUR;4;1;PARIS
04T007303; ;SGL PARIS;EUR;4;1;PARIS
04T007304; ;SGL PARIS;EUR;4;1;PARIS
04T007322;T90803;TaRe;CLF;4;1;PARIS
04T007336; ;SGL PARIS;AUD;4;1;PARIS
04T007338; ;SGL PARIS;USD;4;1;PARIS
04T007339; ;SGL PARIS;USD;4;1;PARIS
04T007340;0;SGL PARIS;EUR;4;1;PARIS
04T007348; ;SGL PARIS;USD;4;1;PARIS
04T007349; ;SGL PARIS;MAD;4;1;PARIS
04T007353; ;SGL PARIS;EUR;4;1;PARIS
04T007635; ;SGL PARIS;XAF;4;1;PARIS
04T007647; ;SGL PARIS;EUR;4;1;PARIS
04T007699; ;SGL PARIS;EUR;4;1;PARIS
04T007702; ;SGL PARIS;EUR;4;1;PARIS
04T007704; ;SGL PARIS;EUR;4;1;PARIS
04T007719; ;SGL PARIS;EUR;4;1;PARIS
04T007738; ;SGL PARIS;EUR;4;1;PARIS
04T007752; ;SGL PARIS;EUR;4;1;PARIS
04T007754; ;SGL PARIS;EUR;4;1;PARIS
04T007765; ;SGL PARIS;EUR;4;1;PARIS
04T007766; ;SGL PARIS;EUR;4;1;PARIS
04T007767; ;SGL PARIS;EUR;4;1;PARIS
04T007780; ;SGL PARIS;TND;4;1;PARIS
04T007832; ;SGL PARIS;USD;4;1;PARIS
04T007833; ;SGL PARIS;USD;4;1;PARIS
04T007857;T9680;SGL PARIS;EUR;4;1;PARIS
04T007863; ;SGL PARIS;EUR;4;1;PARIS
04T007864; ;SGL PARIS;EUR;4;1;PARIS
04T007865; ;SGL PARIS;EUR;4;1;PARIS
04T007866; ;SGL PARIS;EUR;4;1;PARIS
04U006157; ;Transfer from SGL Köln;USD;4;1;PARIS
04U006158; ;Transfer from SGL Köln;USD;4;1;PARIS
04U006159; ;Transfer from SGL Köln;USD;4;1;PARIS
04U007451; ;Prevoyance Re;EUR;4;1;PARIS
04U007473; ;Prevoyance Re;EUR;4;1;PARIS
04U007482; ;Prevoyance Re;EUR;4;1;PARIS
04U007498; ;Prevoyance Re;EUR;4;1;PARIS
04U007602; ;Prevoyance Re;EUR;4;1;PARIS
04U007605; ;Prevoyance Re;EUR;4;1;PARIS
04U007631; ;Prevoyance Re;EUR;4;1;PARIS
04Z040525;88099;SGL PARIS;USD;4;1;PARIS
04Z085482; ;SGL PARIS;TND;4;1;PARIS
04Z085592; ;SGL PARIS;EUR;4;1;PARIS
04Z085909; ;SGL PARIS;EUR;4;1;PARIS
04Z085968;0;SGL PARIS;USD;4;1;PARIS
04Z086165; ;SGL PARIS;EUR;4;1;PARIS
04Z086175; ;SGL PARIS;EUR;4;1;PARIS
04Z086248; ;SGL PARIS;EUR;4;1;PARIS
04Z086275;0;SGL PARIS;USD;4;1;PARIS
04Z086429; ;SGL PARIS;EUR;4;1;PARIS
04Z086431; ;SGL PARIS;EUR;4;1;PARIS
04Z0J0324; ;SGL PARIS;TND;4;1;PARIS
04Z0J0382;88099;SGL PARIS;USD;4;1;PARIS
04ZR16432; ;Ex REVIOS;EUR;4;1;PARIS
04ZR16685; ;Ex REVIOS;EUR;4;1;PARIS
04ZR16731; ;Ex REVIOS;EUR;4;1;PARIS
04ZR16732; ;Ex REVIOS;EUR;4;1;PARIS
04ZR17136; ;Ex REVIOS;EUR;4;1;PARIS
04ZR21761; ;Ex REVIOS;EUR;4;1;PARIS
04ZR40281; ;Ex REVIOS;EUR;4;1;PARIS
04ZR42617; ;Ex REVIOS;EUR;4;1;PARIS
04ZR42631; ;Ex REVIOS;EUR;4;1;PARIS
04ZR42653; ;Ex REVIOS;EUR;4;1;PARIS
04ZR42654; ;Ex REVIOS;EUR;4;1;PARIS
04ZR42655; ;Ex REVIOS;EUR;4;1;PARIS
04ZR42656; ;Ex REVIOS;EUR;4;1;PARIS
04ZR42657; ;Ex REVIOS;EUR;4;1;PARIS
04ZR42661; ;Ex REVIOS;EUR;4;1;PARIS
04ZR43079; ;Ex REVIOS;EUR;4;1;PARIS
04ZR43222; ;Ex REVIOS;EUR;4;1;PARIS
04ZR43345; ;Ex REVIOS;EUR;4;1;PARIS
04ZR43478; ;Ex REVIOS;EUR;4;1;PARIS
04ZR43482; ;Ex REVIOS;EUR;4;1;PARIS
04ZR43483; ;Ex REVIOS;EUR;4;1;PARIS
04ZR63837; ;Ex REVIOS;EUR;4;1;PARIS
04ZR65546; ;Ex REVIOS;EUR;4;1;PARIS
04ZR72181; ;Ex REVIOS;EUR;4;1;PARIS
04ZR76413; ;Ex REVIOS;EUR;4;1;PARIS
04ZR90044; ;Ex REVIOS;EUR;4;1;PARIS
04ZR90064; ;Ex REVIOS;EUR;4;1;PARIS
04ZR90065; ;Ex REVIOS;EUR;4;1;PARIS
08T000115; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000116; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000117; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000120; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000122; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000137; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000138; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000167; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000168; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000169; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000170; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
08T000173; ;CIE MUTUELLE DE REASSURANCE;EUR;4;1;PARIS
09T000037; ;MUTUELLE RE;EUR;4;1;PARIS
09T000038; ;MUTUELLE RE;EUR;4;1;PARIS
09T000039; ;MUTUELLE RE;EUR;4;1;PARIS
09T000071; ;MUTUELLE RE;EUR;4;1;PARIS
09T000103; ;MUTUELLE RE;EUR;4;1;PARIS
09T000128; ;MUTUELLE RE;EUR;4;1;PARIS
09T000179; ;MUTUELLE RE;EUR;4;1;PARIS
09T000202; ;MUTUELLE RE;EUR;4;1;PARIS
09T000223; ;MUTUELLE RE;EUR;4;1;PARIS
09T000228; ;MUTUELLE RE;EUR;4;1;PARIS
09T000236; ;MUTUELLE RE;EUR;4;1;PARIS
09T000239; ;MUTUELLE RE;EUR;4;1;PARIS
09T000240;T9743;MUTUELLE RE;EUR;4;1;PARIS
09T000241; ;MUTUELLE RE;EUR;4;1;PARIS
09T000242; ;MUTUELLE RE;EUR;4;1;PARIS
09T000243; ;MUTUELLE RE;EUR;4;1;PARIS
09T000244; ;MUTUELLE RE;EUR;4;1;PARIS
09T000250;T9743;MUTUELLE RE;EUR;4;1;PARIS
09T000254; ;MUTUELLE RE;EUR;4;1;PARIS
09T000258; ;MUTUELLE RE;EUR;4;1;PARIS
09T000260; ;MUTUELLE RE;EUR;4;1;PARIS
09T000264; ;MUTUELLE RE;EUR;4;1;PARIS
TR0023178; ;SGL PARIS;EUR;4;1;PARIS
TR0023181; ;SGL PARIS;EUR;4;1;PARIS
TR0023184; ;SGL PARIS;EUR;4;1;PARIS
TR0023188; ;SGL PARIS;EUR;4;1;PARIS
TR0023219; ;SGL PARIS;EUR;4;1;PARIS
TR0023225; ;SGL PARIS;EUR;4;1;PARIS
TR0023241; ;SGL PARIS;EUR;4;1;PARIS
TR0023273; ;SGL PARIS;CLF;4;1;PARIS
TR0023276; ;SGL PARIS;COP;4;1;PARIS
TR0023279; ;SGL PARIS;USD;4;1;PARIS
TR0023281; ;SGL PARIS;MXN;4;1;PARIS
TR0023283; ;SGL PARIS;USD;4;1;PARIS
TR0023286; ;SGL PARIS;PEN;4;1;PARIS
TR0023370; ;SGL PARIS;EUR;4;1;PARIS
TR0023375; ;SGL PARIS;EUR;4;1;PARIS
TR0023378; ;SGL PARIS;AUD;4;1;PARIS
TR0023380; ;SGL PARIS;EUR;4;1;PARIS
TR0023383; ;SGL PARIS;AUD;4;1;PARIS
TR0023384; ;SGL PARIS;EUR;4;1;PARIS
TR0023388; ;SGL PARIS;AUD;4;1;PARIS
TR0023389; ;SGL PARIS;EUR;4;1;PARIS
TR0023393; ;SGL PARIS;EUR;4;1;PARIS
TR0023396; ;SGL PARIS;AUD;4;1;PARIS
TR0023402; ;SGL PARIS;EUR;4;1;PARIS
TR0023406; ;SGL PARIS;EUR;4;1;PARIS
TR0023407; ;SGL PARIS;USD;4;1;PARIS
TR0023422; ;SGL PARIS;EUR;4;1;PARIS
TR0027997; ;SGL PARIS;XAF;4;1;PARIS
TR0031255; ;SGL PARIS;MAD;4;1;PARIS
TR0031258; ;SGL PARIS;EUR;4;1;PARIS
TR0031259; ;SGL PARIS;EUR;4;1;PARIS
TR0031260; ;SGL PARIS;EUR;4;1;PARIS
TR0031261; ;SGL PARIS;USD;4;1;PARIS
TR0031262; ;SGL PARIS;AUD;4;1;PARIS
TR0031263; ;SGL PARIS;EUR;4;1;PARIS
TR0031264; ;SGL PARIS;GBP;4;1;PARIS
TR0031265; ;SGL PARIS;MAD;4;1;PARIS
TR0031266; ;SGL PARIS;EUR;4;1;PARIS
TR0031267; ;SGL PARIS;EUR;4;1;PARIS
TR0031268; ;SGL PARIS;EUR;4;1;PARIS
TR0031269; ;SGL PARIS;GBP;4;1;PARIS
TR0031270; ;SGL PARIS;USD;4;1;PARIS
TR0031271; ;SGL PARIS;EUR;4;1;PARIS
TR0031272; ;SGL PARIS;EUR;4;1;PARIS
TR0031273; ;SGL PARIS;EUR;4;1;PARIS
TR0031274; ;SGL PARIS;EUR;4;1;PARIS
TR0031275; ;SGL PARIS;EUR;4;1;PARIS
TR0031276; ;SGL PARIS;EUR;4;1;PARIS
TR0031277; ;SGL PARIS;EUR;4;1;PARIS
TR0031278; ;SGL PARIS;EUR;4;1;PARIS
TR0031279; ;SGL PARIS;JPY;4;1;PARIS
TR0031280; ;SGL PARIS;EUR;4;1;PARIS
TR0031281; ;SGL PARIS;EUR;4;1;PARIS
TR0031282; ;SGL PARIS;KRW;4;1;PARIS
TR0031283; ;SGL PARIS;EUR;4;1;PARIS
TR0031284; ;SGL PARIS;EUR;4;1;PARIS
TR0031285; ;SGL PARIS;USD;4;1;PARIS
TR0031286; ;SGL PARIS;EUR;4;1;PARIS
TR0031288; ;SGL PARIS;EUR;4;1;PARIS
TR0031289; ;SGL PARIS;EUR;4;1;PARIS
TR0031290; ;SGL PARIS;EUR;4;1;PARIS
TR0031293; ;SGL PARIS;MAD;4;1;PARIS
TR0031294; ;SGL PARIS;MAD;4;1;PARIS
TR0031295; ;SGL PARIS;MAD;4;1;PARIS
TR0031296; ;SGL PARIS;MAD;4;1;PARIS
TR0031300; ;SGL PARIS;EUR;4;1;PARIS
TR0031301; ;SGL PARIS;EUR;4;1;PARIS
TR0031302; ;SGL PARIS;EUR;4;1;PARIS
TR0031303; ;SGL PARIS;JPY;4;1;PARIS
TR0031304; ;SGL PARIS;INR;4;1;PARIS
TR0031305; ;SGL PARIS;JPY;4;1;PARIS
TR0031306; ;SGL PARIS;INR;4;1;PARIS
TR0031307; ;SGL PARIS;JPY;4;1;PARIS
TR0031308; ;SGL PARIS;INR;4;1;PARIS
TR0031309; ;SGL PARIS;KRW;4;1;PARIS
TR0031310; ;SGL PARIS;EUR;4;1;PARIS
TR0031311; ;SGL PARIS;KRW;4;1;PARIS
TR0031312; ;SGL PARIS;EUR;4;1;PARIS
TR0031313; ;SGL PARIS;EUR;4;1;PARIS
TR0031314; ;SGL PARIS;EUR;4;1;PARIS
TR0031315; ;SGL PARIS;EUR;4;1;PARIS
TR0031316; ;SGL PARIS;EUR;4;1;PARIS
TR0031317; ;SGL PARIS;EUR;4;1;PARIS
TR0031318; ;SGL PARIS;EUR;4;1;PARIS
TR0031319; ;SGL PARIS;EUR;4;1;PARIS
TR0031320; ;SGL PARIS;EUR;4;1;PARIS
TR0031337; ;SGL PARIS;EUR;4;1;PARIS
TR0031338; ;SGL PARIS;EUR;4;1;PARIS
TR0031339; ;SGL PARIS;EUR;4;1;PARIS
TR0031342; ;SGL PARIS;EUR;4;1;PARIS
TR0031343; ;SGL PARIS;USD;4;1;PARIS
TR0031346; ;SGL PARIS;USD;4;1;PARIS
TR0031347; ;SGL PARIS;USD;4;1;PARIS
TR0031348; ;SGL PARIS;USD;4;1;PARIS
TR0031349; ;SGL PARIS;EUR;4;1;PARIS
TR0031350; ;SGL PARIS;EUR;4;1;PARIS
TR0031351; ;SGL PARIS;EUR;4;1;PARIS
TR0031352; ;SGL PARIS;EUR;4;1;PARIS
TR0031353; ;SGL PARIS;EUR;4;1;PARIS
TR0031357; ;SGL PARIS;MAD;4;1;PARIS
TR0031358; ;SGL PARIS;USD;4;1;PARIS
TR0031359; ;SGL PARIS;EUR;4;1;PARIS
TR0031360; ;SGL PARIS;EUR;4;1;PARIS
TR0031361; ;SGL PARIS;EUR;4;1;PARIS
TR0031362; ;SGL PARIS;EUR;4;1;PARIS
TR0031363; ;SGL PARIS;EUR;4;1;PARIS
TR0031364; ;SGL PARIS;EUR;4;1;PARIS
TR0031365; ;SGL PARIS;EUR;4;1;PARIS
TR0031366; ;SGL PARIS;EUR;4;1;PARIS
TR0031367; ;SGL PARIS;EUR;4;1;PARIS
TR0031369; ;SGL PARIS;EUR;4;1;PARIS
TR0031370; ;SGL PARIS;EUR;4;1;PARIS
TR0031371; ;SGL PARIS;EUR;4;1;PARIS
TR0031372; ;SGL PARIS;EUR;4;1;PARIS
TR0031373; ;SGL PARIS;EUR;4;1;PARIS
TR0031374; ;SGL PARIS;EUR;4;1;PARIS
TR0031385; ;SGL PARIS;USD;4;1;PARIS
TR0031386; ;SGL PARIS;USD;4;1;PARIS
TR0031387; ;SGL PARIS;EUR;4;1;PARIS
TR0031388; ;SGL PARIS;EUR;4;1;PARIS
TR0031389; ;SGL PARIS;EUR;4;1;PARIS
TR0031390; ;SGL PARIS;EUR;4;1;PARIS
TR0031391; ;SGL PARIS;EUR;4;1;PARIS
TR0031392; ;SGL PARIS;EUR;4;1;PARIS
TR0031393; ;SGL PARIS;EUR;4;1;PARIS
TR0031394; ;SGL PARIS;EUR;4;1;PARIS
TR0031395; ;SGL PARIS;EUR;4;1;PARIS
TR0031396; ;SGL PARIS;EUR;4;1;PARIS
TR0031397; ;SGL PARIS;EUR;4;1;PARIS
TR0031406; ;SGL PARIS;EUR;4;1;PARIS
TR0031407; ;SGL PARIS;EUR;4;1;PARIS
TR0031408; ;SGL PARIS;EUR;4;1;PARIS
TR0031409; ;SGL PARIS;EUR;4;1;PARIS
TR0031410; ;SGL PARIS;EUR;4;1;PARIS
TR0031411; ;SGL PARIS;EUR;4;1;PARIS
TR0031412; ;SGL PARIS;EUR;4;1;PARIS
TR0031413; ;SGL PARIS;EUR;4;1;PARIS
TR0031414; ;SGL PARIS;EUR;4;1;PARIS
TR0031415; ;SGL PARIS;EUR;4;1;PARIS
TR0031416; ;SGL PARIS;EUR;4;1;PARIS
TR0031417; ;SGL PARIS;EUR;4;1;PARIS
TR0031418; ;SGL PARIS;EUR;4;1;PARIS
TR0031419; ;SGL PARIS;MAD;4;1;PARIS
TR0031420; ;SGL PARIS;EUR;4;1;PARIS
TR0031421; ;SGL PARIS;MAD;4;1;PARIS
TR0031422; ;SGL PARIS;EUR;4;1;PARIS
TR0031435; ;SGL PARIS;EUR;4;1;PARIS
TR0031437; ;SGL PARIS;EUR;4;1;PARIS
TR0031440; ;SGL PARIS;EUR;4;1;PARIS
TR0031442; ;SGL PARIS;EUR;4;1;PARIS
TR0031445; ;SGL PARIS;EUR;4;1;PARIS
TR0031446; ;SGL PARIS;EUR;4;1;PARIS
TR0031449; ;SGL PARIS;EUR;4;1;PARIS
TR0031450; ;SGL PARIS;EUR;4;1;PARIS
TR0031548; ;SGL PARIS;EUR;4;1;PARIS
TR0031549; ;SGL PARIS;EUR;4;1;PARIS
TR0031551; ;SGL PARIS;EUR;4;1;PARIS
TR0031552; ;SGL PARIS;EUR;4;1;PARIS
TR0031553; ;SGL PARIS;EUR;4;1;PARIS
TR0031554; ;SGL PARIS;EUR;4;1;PARIS
TR0031555; ;SGL PARIS;EUR;4;1;PARIS
TR0031556; ;SGL PARIS;GBP;4;1;PARIS
TR0031557; ;SGL PARIS;USD;4;1;PARIS
TR0031558; ;SGL PARIS;USD;4;1;PARIS
TR0031559; ;SGL PARIS;USD;4;1;PARIS
TR0031560; ;SGL PARIS;USD;4;1;PARIS
TR0031561; ;SGL PARIS;USD;4;1;PARIS
TR0031562; ;SGL PARIS;USD;4;1;PARIS
TR0031563; ;SGL PARIS;USD;4;1;PARIS
TR0031564; ;SGL PARIS;USD;4;1;PARIS
TR0031565; ;SGL PARIS;USD;4;1;PARIS
TR0031566; ;SGL PARIS;USD;4;1;PARIS
TR0031567; ;SGL PARIS;USD;4;1;PARIS
TR0031568; ;SGL PARIS;USD;4;1;PARIS
TR0031569; ;SGL PARIS;USD;4;1;PARIS
TR0031570; ;SGL PARIS;USD;4;1;PARIS
TR0031571; ;SGL PARIS;USD;4;1;PARIS
TR0031572; ;SGL PARIS;CLF;4;1;PARIS
TR0031573; ;SGL PARIS;USD;4;1;PARIS
TR0031574; ;SGL PARIS;USD;4;1;PARIS
TR0031575; ;SGL PARIS;MXN;4;1;PARIS
TR0031576; ;SGL PARIS;USD;4;1;PARIS
